previous_article,previous_article_text,current_article,current_article_text,number_of_clicks,click_rate
Domestication,"[[[59600, 30, 7, 511, 12, 1927, 6, 2382, 2694, 46, 1189, 61, 39, 30, 578, 21, 473, 10, 7, 173, 79], [0, 1909, 570, 5917, 1702, 4, 159, 20, 7088, 10, 163]], [[83, 473, 190, 2382, 2694, 5, 1189, 5, 578, 5, 8472, 101, 74, 79, 0, 2694, 5, 1189, 107, 511], [0, 2694, 5, 1189, 399, 6145, 13, 0, 473, 38, 578, 101, 5, 39, 511, 6, 179, 12, 30, 143, 10, 473, 234], [37, 511, 59600, 1927, 21, 473, 3008, 42, 2694, 43, 8472, 0, 182, 2064], [18252, 580, 37, 3241, 6705, 3692]], [[0, 59600, 3, 1189, 1927, 105, 0, 234, 3, 2295], [3790, 147333, 2926], [6, 0, 23401, 2525, 69, 147333, 7375, 5, 13748, 5, 288, 4846, 5, 9610]], [[30564, 1189, 30, 5413, 46, 20741, 1189], [69, 234, 147333, 2694, 7, 7783, 12, 30, 10, 565, 70623, 5, 161], [2751, 0, 147333, 2694, 107, 30, 578, 7, 6658]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",69,0.17647058823529413
Pink,"[[[5491, 30, 7, 897, 24227, 2487], [5491, 5309, 86, 30, 159, 21, 3634, 639, 3200, 1027, 46, 46247, 5309, 5, 298, 5309], [5491, 30, 7, 1673, 2487, 4, 159, 17, 5309, 21, 639, 5, 298]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",11,0.1527777777777778
Ivory,"[[[5117, 30, 7, 605, 298, 1304, 159, 25, 0, 22854, 5, 13326, 3, 2694, 125, 7, 9323, 65730, 5, 45997], [5117, 30, 114, 191, 2348, 5, 2921, 108, 63, 30, 13176, 13, 3985, 9323, 10, 5117], [63, 30, 52, 264, 98, 0, 312, 3, 5117], [77, 123, 488, 2414, 5, 139, 637, 4117, 12, 37, 264, 189, 30, 3028, 46, 511, 4, 949, 101, 4, 1243, 77, 5117]], [[5117, 33, 30, 234, 4, 159, 4809, 638, 48782, 1083, 3436, 5, 357, 32246], [5117, 33, 30, 234, 6, 10156, 125, 7, 17372, 108, 2359, 79]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",12,0.10909090909090907
Omnivore,"[[[29, 105872, 30, 7, 2694, 507, 1024, 169, 47, 634, 5, 28709, 25, 7, 5596, 159, 60, 565, 12, 488, 1189, 2694, 80866, 18636, 5]], [[109, 105872, 511, 44, 3623, 9549, 105, 44, 214], [39, 30, 1071, 580, 214, 299, 105872, 113, 39, 30, 91, 105872, 83, 44, 1115, 214, 30, 1568]], [[77, 1024, 125, 7, 38754, 35194, 117, 15453, 30, 346, 4, 3623, 1674, 2694, 22, 48, 912, 3, 44, 682, 34, 1189, 22, 3302, 9577, 4465, 3283, 3, 482, 637], [4529, 50, 6935], [], [], [52, 109, 14722, 125, 7, 0, 35850, 213], [152481], [], [685, 14722, 214], [228273, 989, 3623, 2694, 7159, 61, 39, 30, 37585, 34, 3623, 1189, 4041, 49, 39, 7364]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",157,0.21360544217687075
Mammal,"[[[11503, 30, 7, 129, 3, 35347, 2694, 42, 683, 0, 905], [206961], [39, 33, 9718, 46, 3017, 5, 7, 191, 7457, 921, 3, 3987, 4285]], [[17, 0, 4939, 3, 0, 142601, 64, 21719, 3045, 682, 461], [39, 52, 1711, 4177, 10, 0, 461], [13054, 757, 3, 0, 461, 30, 3599, 244, 21719, 5, 20, 30, 3720, 113, 682, 2607, 2514, 0, 30355, 3, 13156]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",16,0.00805234021137393
Hippopotamus,"[[[0, 65730, 65730, 46, 45663, 2359, 1622, 10, 620, 2867, 30, 7, 426, 21719, 6, 637, 12, 1140, 3623, 1189], [20, 30, 48, 3, 91, 55, 1024, 6, 0, 213, 12, 30, 149, 2977], [0, 68, 30, 0, 38166, 65730]], [[0, 65730, 30, 0, 232, 426, 607, 2694, 6, 1275, 5, 0, 314, 426, 607, 2694, 6, 2555], [0, 9323, 30, 0, 1106, 5, 0, 298, 37308, 30, 0, 232, 1106, 34, 7, 9315, 357, 73, 0, 45663], [0, 45663, 30, 52, 0, 1106, 181555]], [[0, 65730, 30, 3922, 13396], [37, 1702, 12, 151, 413, 20, 1140, 682, 13, 0, 607, 20, 2025, 7, 353, 1418, 3, 79, 6, 620, 5, 1241, 111, 2323, 410, 129, 3, 4, 1632, 5, 461], [6, 0, 11014, 39, 578, 3451, 21, 1087, 6, 0, 430, 46, 6798], [39, 455, 2607, 4, 2232, 45663, 6, 0, 430, 317], [22, 17516, 39, 326, 66, 4, 38754, 13, 4614], [150294, 1033, 600, 6, 0, 430, 34, 39, 117, 4, 38754, 21, 1000]], [[0, 65730, 33, 7, 23395, 12, 30, 3030, 117, 7, 3401, 7, 191, 365, 4166, 5, 13326, 7, 591, 50073, 719, 636, 2231, 5, 353, 1275], [20, 30, 0, 314, 426, 607, 21719, 924, 21, 47, 2555, 42, 30, 118, 118, 5, 16555], [0, 298, 37308, 8955, 4, 16555, 5, 0, 87, 1024, 3, 9323, 8955, 4, 16555], [151, 413, 20, 33, 636, 3747, 2231, 20, 86, 307, 181, 1177, 73, 7, 473], [77, 45663, 33, 307, 22, 1608, 5918, 10, 636, 2296], [0, 65730, 30, 48, 3, 0, 4953, 2694, 6, 0, 85], [20, 30, 456, 580, 48, 3, 0, 181, 2292, 2694, 6, 637], [63, 30, 59, 4, 45663, 6, 5520, 16116, 637], [5866, 59, 5, 5422, 33, 0, 181, 45663], [39, 30, 6096, 113, 39, 30, 1895, 44, 5341, 5, 30, 67649, 10, 44, 3806, 5, 5117, 13326]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",98,0.10515021459227468
Bhutan,"[[[15255, 2391, 580, 1859, 3, 15255, 30, 7, 357, 123, 6, 0, 51727, 1611, 3, 139, 831], [20, 30, 1067, 21, 691, 46250, 196129, 190438, 83614, 38, 33, 30, 691, 108], [15255, 30, 238, 6, 21, 166196, 79749, 190438], [0, 34355, 69, 30, 4287, 39, 33, 690, 30, 7, 920, 123], [15255, 351, 115, 30, 77608], [0, 239, 1032, 30, 108609]], [[59, 69, 682, 6, 15255], [0, 69, 5, 78, 3, 15255, 30, 4287, 3, 44, 1295, 42, 30, 815, 13, 6049, 11116], [3, 15255, 69, 30, 5809]], [[207, 15255, 30, 383, 4, 0, 587, 85], [114, 69, 86, 528, 0, 123, 34, 91, 6, 357, 223], [0, 91, 922, 30, 6, 91343, 377], [0, 123, 30, 718, 13, 0, 139, 21, 0, 874, 3, 474, 5, 13, 0, 193, 21, 4569, 42, 30, 153, 3, 132, 108], [0, 792, 92, 3, 36497, 1350, 15255, 5, 3759], [0, 444, 2467, 3, 15255, 30, 65639, 42, 30, 1243, 4, 474], [0, 427, 3, 15255, 30, 191, 357, 34, 30, 2274, 1177], [0, 1572, 30, 0, 42, 30, 18820, 22, 4387, 17, 0, 792, 21859]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",39,0.006928406466512702
Cattle,"[[[4846, 30, 7, 1388, 10, 1192, 21719, 12, 6288, 4, 0, 3713], [24471], [4846, 107, 30, 6472, 5896, 29585, 46, 187025], [4846, 30, 0, 181, 861, 1554, 3, 426, 147333, 71199, 2694], [39, 30, 7, 2299, 1194, 393, 3, 0, 16731]], [[4846, 30, 426, 38754, 2694, 17, 55, 10520, 46, 60432, 41601, 5, 7, 133, 46348, 7463], [37, 7463, 30, 7, 7175, 4, 275, 12778, 1595, 4614], [4846, 86, 30, 6832, 46, 1887, 46, 202937, 5946, 13, 0, 8472], [0, 6832, 326, 66, 13, 900, 437, 3, 0, 362, 1069, 0, 7636, 5, 30, 7, 2147, 3030, 1140, 9110, 16190, 34, 1071, 135], [4846, 1140, 1087, 600, 6, 129, 580, 13615], [48, 2323, 580, 7, 5896, 43, 1140, 33, 7, 30355, 3, 6472, 6, 7, 13615, 7, 26, 43794], [0, 6472, 1140, 455, 2607, 4, 48, 14105, 7, 62, 413, 4541, 30, 52, 346, 4, 30, 3045], [0, 187025, 33, 173, 562, 2231, 5, 86, 2385, 7, 306, 1214, 49, 39, 30, 3045, 100, 39, 86, 1816, 0, 13615]], [[4846, 30, 1683, 4, 109, 153, 3, 0, 85, 2077, 0, 7755, 603, 5, 50, 1272], [4846, 33, 30, 147333, 10, 59, 62], [39, 30, 234, 10, 4177, 3806, 1878, 2045, 5, 268]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",89,0.06936866718628215
Meat,"[[[3806, 30, 2694, 7159, 234, 7, 565], [96, 456, 30, 234, 4, 4466, 23779, 5636, 5, 3747, 12, 30, 596, 17, 20], [2875, 3, 3806, 488, 4337, 5, 29821, 25, 4846, 7635, 7174, 5, 10111, 25, 9610, 45014, 25, 7375, 52882, 25, 7929, 2120, 14722, 5, 7097, 25, 4298, 7774, 5, 1130], [0, 1388, 3806, 30, 52, 234, 10, 17644, 5, 10, 1337, 5636, 6480, 42, 30, 234, 10, 565, 10, 880, 682, 2955, 5, 8806]], [[6, 0, 3806, 546, 459, 6, 77, 123, 0, 1388, 3806, 30, 4, 1702, 91, 0, 9753, 3, 32527, 1024, 125, 7, 9610, 4846, 34339], [34, 14219, 36, 488, 2120, 14722, 5, 7097]], [[3806, 30, 7, 481, 153, 3, 0, 5596, 3, 109, 69, 113, 20, 3540, 4814], [4814, 275, 0, 552, 5, 11048, 3, 7, 719, 5, 455, 634], [3806, 30, 7, 152, 4814, 565, 34, 772, 181, 73, 68, 565, 117, 5872, 5, 9144], [69, 38, 86, 36, 4265, 3806, 46, 38, 88, 36, 117, 4, 3623, 20, 408, 4, 596, 68, 179, 4, 169, 575, 4814, 6, 44, 5596], [8419, 5, 1192, 16849, 30, 52, 152, 6, 4814], [69, 12, 3008, 36, 4, 3623, 3806, 30, 580, 18155, 5, 12, 38, 88, 36, 3623, 130, 2694, 1459, 30, 346, 7, 35287]], [[2430, 125, 7, 393, 3, 0, 5450, 213, 12, 1674, 3623, 2694, 30, 580, 53130]], [[639, 3806, 30, 2237, 8237, 3806, 494, 25, 298, 3806, 125, 7, 4298, 46, 2120], [77, 4781, 3806, 86, 159, 69, 4478, 46, 151, 1157, 336]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",11,0.02887139107611548
Pork,"[[[7635, 30, 3806, 12, 326, 25, 0, 1163, 9610], [20, 30, 0, 181, 3659, 13733, 3806, 15989], [304, 17, 906, 3, 9610, 29108, 1257, 137, 4, 1832]], [[7, 2147, 6858, 4, 159, 42, 3540, 7635, 30], [30890, 10111, 5, 7174, 30, 0, 181, 861, 234, 3, 7635, 6, 0, 104, 1859, 0, 104, 112, 5, 68, 153, 3, 0, 556, 85]]]",Pig,"[[[9609, 30, 21719, 6, 0, 3713, 26725], [39, 488, 0, 1163, 9610, 5, 47, 14949, 0, 861, 26863, 2382, 29975, 26725, 206345, 5, 68, 1024], [9609, 30, 6, 0, 213, 3, 151, 10520, 162758]], [[1111, 34, 587, 0, 3713, 30, 0, 318790, 5, 0, 95172], [9609, 117, 64, 30, 1683, 4, 0, 167, 85], [2232, 9610, 30, 580], [9609, 30, 105872, 5, 30, 191, 659, 5, 8292]], [[0, 9753, 3, 1163, 9610, 30, 3623, 7, 565, 5, 30, 580, 7635], [0, 1316, 5, 1172, 2830, 5, 77, 1377, 15530, 733, 3623, 7635, 30, 1797], [9610, 5769, 190, 757, 12, 0, 2694, 88, 36, 169, 1289, 46, 22851, 42, 107, 4747, 473]], [[1163, 9610, 326, 6, 494, 8237, 3030, 5, 1275], [39, 30, 1140, 5491, 34, 333, 9610, 578, 7, 6658, 6850, 13174, 9610, 30, 1071, 68, 8237], [9609, 3301, 6, 6798, 4, 1508, 1000, 25, 13738], [109, 69, 269, 12, 9610, 30, 6271, 5, 9332], [6, 853, 39, 3301, 204, 6, 0, 6798, 4, 578, 11035, 5, 20571, 420, 25, 44, 3825], [37, 52, 275, 4, 578, 44, 3825, 11475, 5, 653, 44, 719, 3987, 13, 1627, 122], [39, 30, 105872, 42, 1702, 12, 39, 3623, 150, 1189, 5, 2694]], [[9609, 30, 8292, 2694], [39, 30, 151, 667, 4, 2368, 197, 4, 282, 974], [], [], [9609, 30, 3659, 234, 7, 161, 2694], [39, 30, 234, 4, 3985, 10, 40286, 2933, 9634, 5, 31979, 66], [1295, 1689, 560, 853, 59], [0, 8610, 12879, 9610, 572, 3604]]]",16,0.04519774011299435
